,Time,Image file,File path,Predicted label
1070,2022-05-01 18:00:01,WSCT3872.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3872.JPG,0
973,2022-05-01 18:30:01,WSCT3873.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3873.JPG,0
794,2022-05-01 19:00:01,WSCT3874.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3874.JPG,0
697,2022-05-01 19:30:01,WSCT3875.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3875.JPG,0
565,2022-05-02 06:00:01,WSCT3876.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3876.JPG,0
654,2022-05-02 06:30:01,WSCT3877.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3877.JPG,0
1479,2022-05-02 07:00:01,WSCT3878.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3878.JPG,0
1385,2022-05-02 07:30:01,WSCT3879.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3879.JPG,0
1116,2022-05-02 08:00:01,WSCT3880.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3880.JPG,0
1189,2022-05-02 08:30:01,WSCT3881.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3881.JPG,0
1327,2022-05-02 09:00:01,WSCT3882.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3882.JPG,0
1255,2022-05-02 09:30:01,WSCT3883.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3883.JPG,0
1613,2022-05-02 10:00:01,WSCT3884.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3884.JPG,0
1527,2022-05-02 10:30:01,WSCT3885.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3885.JPG,0
1390,2022-05-02 11:00:01,WSCT3886.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3886.JPG,0
1473,2022-05-02 11:30:01,WSCT3887.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3887.JPG,0
650,2022-05-02 12:00:01,WSCT3888.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3888.JPG,0
572,2022-05-02 12:30:01,WSCT3889.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3889.JPG,0
1607,2022-05-02 13:00:01,WSCT3890.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3890.JPG,0
1530,2022-05-02 13:30:01,WSCT3891.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3891.JPG,0
1388,2022-05-02 14:00:01,WSCT3892.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3892.JPG,0
1478,2022-05-02 14:30:01,WSCT3893.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3893.JPG,0
1121,2022-05-02 15:00:01,WSCT3894.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3894.JPG,0
1187,2022-05-02 15:30:01,WSCT3895.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3895.JPG,0
1329,2022-05-02 16:00:01,WSCT3896.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3896.JPG,0
1250,2022-05-02 16:30:01,WSCT3897.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3897.JPG,0
986,2022-05-02 17:00:01,WSCT3898.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3898.JPG,0
1060,2022-05-02 17:30:01,WSCT3899.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3899.JPG,0
773,2022-05-02 18:00:01,WSCT3900.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3900.JPG,0
717,2022-05-02 18:30:01,WSCT3901.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3901.JPG,0
585,2022-05-02 19:00:01,WSCT3902.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3902.JPG,0
634,2022-05-02 19:30:01,WSCT3903.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3903.JPG,0
852,2022-05-03 06:00:01,WSCT3904.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3904.JPG,0
919,2022-05-03 06:30:01,WSCT3905.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3905.JPG,0
1051,2022-05-03 07:00:01,WSCT3906.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3906.JPG,0
992,2022-05-03 07:30:01,WSCT3907.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3907.JPG,0
1259,2022-05-03 08:00:01,WSCT3908.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3908.JPG,0
1323,2022-05-03 08:30:01,WSCT3909.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3909.JPG,0
853,2022-05-03 09:00:01,WSCT3910.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3910.JPG,0
917,2022-05-03 09:30:01,WSCT3911.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3911.JPG,0
1052,2022-05-03 10:00:01,WSCT3912.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3912.JPG,0
991,2022-05-03 10:30:01,WSCT3913.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3913.JPG,0
772,2022-05-03 11:00:01,WSCT3914.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3914.JPG,0
719,2022-05-03 11:30:01,WSCT3915.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3915.JPG,0
584,2022-05-03 12:00:01,WSCT3916.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3916.JPG,0
635,2022-05-03 12:30:01,WSCT3917.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3917.JPG,0
1460,2022-05-03 13:00:01,WSCT3918.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3918.JPG,0
1406,2022-05-03 13:30:01,WSCT3919.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3919.JPG,0
1260,2022-05-03 14:00:01,WSCT3920.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3920.JPG,0
1320,2022-05-03 14:30:01,WSCT3921.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3921.JPG,0
1180,2022-05-03 15:00:01,WSCT3922.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3922.JPG,0
1127,2022-05-03 15:30:01,WSCT3923.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3923.JPG,0
1466,2022-05-03 16:00:01,WSCT3924.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3924.JPG,0
1399,2022-05-03 16:30:01,WSCT3925.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3925.JPG,0
1541,2022-05-03 17:00:01,WSCT3926.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3926.JPG,1
1598,2022-05-03 17:30:01,WSCT3927.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3927.JPG,0
776,2022-05-03 18:00:01,WSCT3928.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3928.JPG,1
716,2022-05-03 18:30:01,WSCT3929.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3929.JPG,0
1463,2022-05-03 19:00:01,WSCT3930.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3930.JPG,0
1401,2022-05-03 19:30:01,WSCT3931.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3931.JPG,0
1539,2022-05-04 06:00:01,WSCT3932.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3932.JPG,0
1600,2022-05-04 06:30:01,WSCT3933.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3933.JPG,0
1264,2022-05-04 07:00:01,WSCT3934.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3934.JPG,0
1317,2022-05-04 07:30:01,WSCT3935.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3935.JPG,0
1182,2022-05-04 08:00:01,WSCT3936.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3936.JPG,0
1125,2022-05-04 08:30:01,WSCT3937.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3937.JPG,0
857,2022-05-04 09:00:01,WSCT3938.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3938.JPG,0
915,2022-05-04 09:30:01,WSCT3939.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3939.JPG,0
1675,2022-05-04 10:00:01,WSCT3940.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3940.JPG,0
1738,2022-05-04 10:30:01,WSCT3941.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3941.JPG,0
1880,2022-05-04 11:00:01,WSCT3942.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3942.JPG,0
1814,2022-05-04 11:30:01,WSCT3943.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3943.JPG,0
2154,2022-05-04 12:00:01,WSCT3944.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3944.JPG,0
2086,2022-05-04 12:30:01,WSCT3945.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3945.JPG,0
1945,2022-05-04 13:00:01,WSCT3946.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3946.JPG,0
2014,2022-05-04 13:30:01,WSCT3947.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3947.JPG,0
105,2022-05-04 14:00:01,WSCT3948.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3948.JPG,0
37,2022-05-04 14:30:01,WSCT3949.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3949.JPG,0
2155,2022-05-04 15:00:01,WSCT3950.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3950.JPG,0
2082,2022-05-04 15:30:01,WSCT3951.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3951.JPG,0
1949,2022-05-04 16:00:01,WSCT3952.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3952.JPG,0
2013,2022-05-04 16:30:01,WSCT3953.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3953.JPG,0
1674,2022-05-04 17:00:01,WSCT3954.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3954.JPG,0
1742,2022-05-04 17:30:01,WSCT3955.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3955.JPG,0
1876,2022-05-04 18:00:01,WSCT3956.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3956.JPG,0
1815,2022-05-04 18:30:01,WSCT3957.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3957.JPG,0
446,2022-05-04 19:00:01,WSCT3958.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3958.JPG,0
504,2022-05-04 19:30:01,WSCT3959.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3959.JPG,0
97,2022-05-05 06:00:01,WSCT3960.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3960.JPG,1
41,2022-05-05 06:30:01,WSCT3961.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3961.JPG,1
175,2022-05-05 07:00:01,WSCT3962.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3962.JPG,1
236,2022-05-05 07:30:01,WSCT3963.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3963.JPG,0
440,2022-05-05 08:00:01,WSCT3964.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3964.JPG,1
507,2022-05-05 08:30:01,WSCT3965.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3965.JPG,0
372,2022-05-05 09:00:01,WSCT3966.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3966.JPG,0
303,2022-05-05 09:30:01,WSCT3967.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3967.JPG,0
1671,2022-05-05 10:00:01,WSCT3968.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3968.JPG,0
1745,2022-05-05 10:30:01,WSCT3969.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3969.JPG,0
438,2022-05-05 11:00:01,WSCT3970.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3970.JPG,0
508,2022-05-05 11:30:01,WSCT3971.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3971.JPG,0
371,2022-05-05 12:00:01,WSCT3972.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3972.JPG,0
304,2022-05-05 12:30:01,WSCT3973.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3973.JPG,0
99,2022-05-05 13:00:01,WSCT3974.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3974.JPG,0
40,2022-05-05 13:30:01,WSCT3975.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3975.JPG,1
176,2022-05-05 14:00:01,WSCT3976.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3976.JPG,0
235,2022-05-05 14:30:01,WSCT3977.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3977.JPG,0
2151,2022-05-05 15:00:01,WSCT3978.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3978.JPG,0
2089,2022-05-05 15:30:01,WSCT3979.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3979.JPG,0
1827,2022-05-05 16:00:01,WSCT3980.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3980.JPG,0
1868,2022-05-05 16:30:01,WSCT3981.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3981.JPG,0
1726,2022-05-05 17:00:01,WSCT3982.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3982.JPG,0
1688,2022-05-05 17:30:01,WSCT3983.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3983.JPG,0
2007,2022-05-05 18:00:01,WSCT3984.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3984.JPG,0
1953,2022-05-05 18:30:01,WSCT3985.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3985.JPG,0
2096,2022-05-05 19:00:01,WSCT3986.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3986.JPG,0
2145,2022-05-05 19:30:01,WSCT3987.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3987.JPG,0
228,2022-05-06 06:00:01,WSCT3988.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3988.JPG,0
180,2022-05-06 06:30:01,WSCT3989.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3989.JPG,0
2004,2022-05-06 07:00:01,WSCT3990.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3990.JPG,0
1959,2022-05-06 07:30:01,WSCT3991.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3991.JPG,0
2091,2022-05-06 08:00:01,WSCT3992.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3992.JPG,0
2147,2022-05-06 08:30:01,WSCT3993.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3993.JPG,0
1829,2022-05-06 09:00:01,WSCT3994.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3994.JPG,0
1863,2022-05-06 09:30:01,WSCT3995.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3995.JPG,0
1731,2022-05-06 10:00:01,WSCT3996.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3996.JPG,0
1686,2022-05-06 10:30:01,WSCT3997.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3997.JPG,0
314,2022-05-06 11:00:01,WSCT3998.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3998.JPG,0
358,2022-05-06 11:30:01,WSCT3999.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT3999.JPG,0
89,2022-05-06 12:00:01,WSCT4000.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT4000.JPG,0
52,2022-05-06 12:30:01,WSCT4001.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT4001.JPG,0
188,2022-05-06 13:00:01,WSCT4002.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT4002.JPG,0
222,2022-05-06 13:30:01,WSCT4003.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT4003.JPG,0
447,2022-05-06 14:00:01,WSCT4004.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT4004.JPG,0
499,2022-05-06 14:30:01,WSCT4005.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT4005.JPG,0
364,2022-05-06 15:00:01,WSCT4006.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT4006.JPG,0
312,2022-05-06 15:30:01,WSCT4007.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT4007.JPG,0
1680,2022-05-06 16:00:01,WSCT4008.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT4008.JPG,0
1734,2022-05-06 16:30:01,WSCT4009.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT4009.JPG,0
451,2022-05-06 17:00:01,WSCT4010.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT4010.JPG,0
498,2022-05-06 17:30:01,WSCT4011.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT4011.JPG,0
365,2022-05-06 18:00:01,WSCT4012.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT4012.JPG,0
309,2022-05-06 18:30:01,WSCT4013.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT4013.JPG,0
85,2022-05-06 19:00:01,WSCT4014.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/False Bay May-Jul 2022 photos/photos/WSCT4014.JPG,0
